ActivityID	Title	ProjectID	Zip	StartDate	EndDate	ActivityCount	TotalProjFund	ApproxFunding
1003127	Health Information Ambassador Program-Sacramento, CA-12/4/13	1005803	95816	2013-12-04	2013-12-04	193	2686.0	13.917098445595855
1003128	Health Information Ambassador Program-Sacramento, CA-12/5/13	1005803	95816	2013-12-05	2013-12-05	193	2686.0	13.917098445595855
1003129	Health Information Ambassador Program-Sacramento, CA-12/6/13	1005803	95816	2013-12-06	2013-12-06	193	2686.0	13.917098445595855
1003130	Health Information Ambassador Program-Sacramento, CA-12/9/13	1005803	95816	2013-12-09	2013-12-09	193	2686.0	13.917098445595855
1003131	Health Information Ambassador Program-Sacramento, CA-12/10/13	1005803	95816	2013-12-10	2013-12-10	193	2686.0	13.917098445595855
1003132	Health Information Ambassador Program-Sacramento, CA-12/11/13	1005803	95816	2013-12-11	2013-12-11	193	2686.0	13.917098445595855
1003133	Health Information Ambassador Program-Sacramento, CA-12/12/13	1005803	95816	2013-12-12	2013-12-12	193	2686.0	13.917098445595855
1003134	Health Information Ambassador Program-Sacramento, CA-12/13/13	1005803	95816	2013-12-02	2013-12-13	193	2686.0	13.917098445595855
1003135	Health Information Ambassador Program-Sacramento, CA-12/16/13	1005803	95816	2013-12-16	2013-12-16	193	2686.0	13.917098445595855
1003136	Health Information Ambassador Program-Sacramento, CA-12/17/13	1005803	95816	2013-12-17	2013-12-17	193	2686.0	13.917098445595855
1003137	Health Information Ambassador Program-Sacramento, CA-12/18/13	1005803	95816	2013-12-18	2013-12-18	193	2686.0	13.917098445595855
1003138	Health Information Ambassador Program-Sacramento, CA-12/19/13	1005803	95816	2013-12-19	2013-12-19	193	2686.0	13.917098445595855
1003139	Health Information Ambassador Program-Sacramento, CA-12/23/13	1005803	95816	2013-12-23	2013-12-23	193	2686.0	13.917098445595855
1003140	Health Information Ambassador Program-Sacramento, CA-12/30/13	1005803	95816	2013-12-30	2013-12-30	193	2686.0	13.917098445595855
1003471	Health Information Ambassador Program- Sacramento, CA- 01/02/2014	1005803	95816	2014-01-02	2014-01-02	193	2686.0	13.917098445595855
1003479	Health Information Ambassador Program- Sacramento, CA- 01/03/2014	1005803	95816	2014-01-03	2014-01-03	193	2686.0	13.917098445595855
1003480	Health Information Ambassador Program- Sacramento, CA- 01/06/2014	1005803	95816	2014-01-06	2014-01-06	193	2686.0	13.917098445595855
1003481	Health Information Ambassador Program- Sacramento, CA- 01/07/2014	1005803	95816	2014-01-07	2014-01-07	193	2686.0	13.917098445595855
1003482	Health Information Ambassador Program- Sacramento, CA- 01/08/2014	1005803	95816	2014-01-08	2014-01-08	193	2686.0	13.917098445595855
1003483	Health Information Ambassador Program- Sacramento, CA- 01/09/2014	1005803	95816	2014-01-09	2014-01-09	193	2686.0	13.917098445595855
1003484	Health Information Ambassador Program- Sacramento, CA- 01/10/2014	1005803	95816	2014-01-10	2014-01-10	193	2686.0	13.917098445595855
1003485	Health Information Ambassador Program- Sacramento, CA- 01/13/2014	1005803	95816	2014-01-13	2014-01-13	193	2686.0	13.917098445595855
1003486	Health Information Ambassador Program- Sacramento, CA- 01/14/2014	1005803	95816	2014-01-14	2014-01-14	193	2686.0	13.917098445595855
1003487	Health Information Ambassador Program- Sacramento, CA- 01/15/2014	1005803	95816	2014-01-15	2014-01-15	193	2686.0	13.917098445595855
1003488	Health Information Ambassador Program- Sacramento, CA- 01/16/2014	1005803	95816	2014-01-16	2014-01-16	193	2686.0	13.917098445595855
1003489	Health Information Ambassador Program- Sacramento, CA- 01/17/2014	1005803	95816	2014-01-02	2014-01-17	193	2686.0	13.917098445595855
1003490	Health Information Ambassador Program- Sacramento, CA- 01/21/2014	1005803	95816	2014-01-21	2014-01-21	193	2686.0	13.917098445595855
1003491	Health Information Ambassador Program- Sacramento, CA- 01/22/2014	1005803	95816	2014-01-22	2014-01-22	193	2686.0	13.917098445595855
1003492	Health Information Ambassador Program- Sacramento, CA- 01/23/2014	1005803	95816	2014-01-23	2014-01-23	193	2686.0	13.917098445595855
1003493	Health Information Ambassador Program- Sacramento, CA- 01/27/2014	1005803	95816	2014-01-27	2014-01-27	193	2686.0	13.917098445595855
1003494	Health Information Ambassador Program- Sacramento, CA- 01/28/2014	1005803	95816	2014-01-28	2014-01-28	193	2686.0	13.917098445595855
1003495	Health Information Ambassador Program- Sacramento, CA- 01/29/2014	1005803	95816	2014-01-29	2014-01-29	193	2686.0	13.917098445595855
1003496	Health Information Ambassador Program- Sacramento, CA- 01/30/2014	1005803	95816	2014-01-30	2014-01-30	193	2686.0	13.917098445595855
1003865	Health Information Ambassador Program- Sacramento, CA- 02/03/2014	1005803	95816	2014-02-03	2014-02-03	193	2686.0	13.917098445595855
1003866	Health Information Ambassador Program- Sacramento, CA- 02/04/2014	1005803	95816	2014-02-04	2014-02-04	193	2686.0	13.917098445595855
1003867	Health Information Ambassador Program- Sacramento, CA- 02/05/2014	1005803	95816	2014-02-05	2014-02-05	193	2686.0	13.917098445595855
1003868	Health Information Ambassador Program- Sacramento, CA- 02/06/2014	1005803	95816	2014-02-06	2014-02-06	193	2686.0	13.917098445595855
1003869	Health Information Ambassador Program- Sacramento, CA- 02/07/2014	1005803	95816	2014-02-07	2014-02-07	193	2686.0	13.917098445595855
1003870	Health Information Ambassador Program- Sacramento, CA- 02/10/2014	1005803	95816	2014-02-10	2014-02-10	193	2686.0	13.917098445595855
1003871	Health Information Ambassador Program- Sacramento, CA- 02/11/2014	1005803	95816	2014-02-11	2014-02-11	193	2686.0	13.917098445595855
1003872	Health Information Ambassador Program- Sacramento, CA- 02/12/2014	1005803	95816	2014-02-12	2014-02-12	193	2686.0	13.917098445595855
1003873	Health Information Ambassador Program- Sacramento, CA- 02/13/2014	1005803	95816	2014-02-13	2014-02-13	193	2686.0	13.917098445595855
1003874	Health Information Ambassador Program- Sacramento, CA- 02/18/2014	1005803	95816	2014-02-18	2014-02-18	193	2686.0	13.917098445595855
1003875	Health Information Ambassador Program- Sacramento, CA- 02/19/2014	1005803	95816	2014-02-19	2014-02-19	193	2686.0	13.917098445595855
1003876	Health Information Ambassador Program- Sacramento, CA- 02/20/2014	1005803	95816	2014-02-20	2014-02-20	193	2686.0	13.917098445595855
1003877	Health Information Ambassador Program- Sacramento, CA- 02/21/2014	1005803	95816	2014-02-21	2014-02-21	193	2686.0	13.917098445595855
1003878	Health Information Ambassador Program- Sacramento, CA- 02/24/2014	1005803	95816	2014-02-24	2014-02-24	193	2686.0	13.917098445595855
1003879	Health Information Ambassador Program- Sacramento, CA- 02/25/2014	1005803	95816	2014-02-25	2014-02-25	193	2686.0	13.917098445595855
1003880	Health Information Ambassador Program- Sacramento, CA- 02/26/2014	1005803	95816	2014-02-26	2014-02-26	193	2686.0	13.917098445595855
1003881	Health Information Ambassador Program- Sacramento, CA- 02/27/2014	1005803	95816	2014-02-27	2014-02-27	193	2686.0	13.917098445595855
1003882	Health Information Ambassador Program- Sacramento, CA- 02/28/2014	1005803	95816	2014-02-28	2014-02-28	193	2686.0	13.917098445595855
1004155	Health Information Ambassador Program-Sacramento, CA-3/3/14	1005803	95816	2014-03-03	2014-03-03	193	2686.0	13.917098445595855
1004156	Health Information Ambassador Program-Sacramento, CA-03/04/2014	1005803	95816	2014-03-04	2014-03-04	193	2686.0	13.917098445595855
1004161	Health Information Ambassador Program-Sacramento, CA-03/05/2014	1005803	95816	2014-03-05	2014-03-05	193	2686.0	13.917098445595855
1004162	Health Information Ambassador Program-Sacramento, CA-03/06/2014	1005803	95816	2014-03-06	2014-03-06	193	2686.0	13.917098445595855
1004164	Health Information Ambassador Program-Sacramento, CA-03/07/2014	1005803	95816	2014-03-07	2014-03-07	193	2686.0	13.917098445595855
1004165	Health Information Ambassador Program-Sacramento, CA-03/11/2014	1005803	95816	2014-03-11	2014-03-11	193	2686.0	13.917098445595855
1004166	Health Information Ambassador Program-Sacramento, CA-03/12/2014	1005803	95816	2014-03-12	2014-03-12	193	2686.0	13.917098445595855
1004167	Health Information Ambassador Program-Sacramento, CA-03/13/2014	1005803	95816	2014-03-13	2014-03-13	193	2686.0	13.917098445595855
1004168	Health Information Ambassador Program-Sacramento, CA-03/14/2014	1005803	95816	2014-03-14	2014-03-14	193	2686.0	13.917098445595855
1004169	Health Information Ambassador Program-Sacramento, CA-03/17/2014	1005803	95816	2014-03-17	2014-03-17	193	2686.0	13.917098445595855
1004170	Health Information Ambassador Program-Sacramento, CA-03/18/2014	1005803	95816	2014-03-18	2014-03-18	193	2686.0	13.917098445595855
1004171	Health Information Ambassador Program-Sacramento, CA-03/19/2014	1005803	95816	2014-03-19	2014-03-19	193	2686.0	13.917098445595855
1004173	Health Information Ambassador Program-Sacramento, CA-03/20/2014	1005803	95816	2014-03-20	2014-03-20	193	2686.0	13.917098445595855
1004174	Health Information Ambassador Program-Sacramento, CA-03/21/2014	1005803	95816	2014-03-21	2014-03-21	193	2686.0	13.917098445595855
1004175	Health Information Ambassador Program-Sacramento, CA-03/24/2014	1005803	95816	2014-03-24	2014-03-24	193	2686.0	13.917098445595855
1004176	Health Information Ambassador Program-Sacramento, CA-03/25/2014	1005803	95816	2014-03-25	2014-03-25	193	2686.0	13.917098445595855
1004177	Health Information Ambassador Program-Sacramento, CA-03/26/2014	1005803	95816	2014-03-26	2014-03-26	193	2686.0	13.917098445595855
1004178	Health Information Ambassador Program-Sacramento, CA-03/27/2014	1005803	95816	2014-03-27	2014-03-27	193	2686.0	13.917098445595855
1004179	Health Information Ambassador Program-Sacramento, CA-03/28/2014	1005803	95816	2014-03-28	2014-03-28	193	2686.0	13.917098445595855
1004180	Health Information Ambassador Program-Sacramento, CA-03/31/2014	1005803	95816	2014-03-31	2014-03-31	193	2686.0	13.917098445595855
1004375	Health Information Ambassador Program- Sacramento, CA- 04/03/2014	1005803	95816	2014-04-03	2014-04-03	193	2686.0	13.917098445595855
1004376	Health Information Ambassador Program- Sacramento, CA- 04/01/2014	1005803	95816	2014-04-01	2014-04-01	193	2686.0	13.917098445595855
1004377	Health Information Ambassador Program- Sacramento, CA- 04/02/2014	1005803	95816	2014-04-02	2014-04-02	193	2686.0	13.917098445595855
1004378	Health Information Ambassador Program- Sacramento, CA- 04/03/2014	1005803	95816	2014-04-03	2014-04-03	193	2686.0	13.917098445595855
1004379	Health Information Ambassador Program- Sacramento, CA- 04/04/2014	1005803	95816	2014-04-04	2014-04-04	193	2686.0	13.917098445595855
1004380	Health Information Ambassador Program- Sacramento, CA- 04/07/2014	1005803	95816	2014-04-07	2014-04-07	193	2686.0	13.917098445595855
1004381	Health Information Ambassador Program- Sacramento, CA- 04/08/2014	1005803	95816	2014-04-08	2014-04-08	193	2686.0	13.917098445595855
1004382	Health Information Ambassador Program- Sacramento, CA- 04/09/2014	1005803	95816	2014-04-09	2014-04-09	193	2686.0	13.917098445595855
1004383	Health Information Ambassador Program- Sacramento, CA- 04/10/2014	1005803	95816	2014-04-10	2014-04-10	193	2686.0	13.917098445595855
1004384	Health Information Ambassador Program- Sacramento, CA- 04/11/2014	1005803	95816	2014-04-11	2014-04-11	193	2686.0	13.917098445595855
1004385	Health Information Ambassador Program- Sacramento, CA- 04/15/2014	1005803	95816	2014-04-15	2014-04-15	193	2686.0	13.917098445595855
1004386	Health Information Ambassador Program- Sacramento, CA- 04/16/2014	1005803	95816	2014-04-16	2014-04-16	193	2686.0	13.917098445595855
1004387	Health Information Ambassador Program- Sacramento, CA- 04/17/2014	1005803	95816	2014-04-17	2014-04-17	193	2686.0	13.917098445595855
1004388	Health Information Ambassador Program- Sacramento, CA- 04/18/2014	1005803	95816	2014-04-18	2014-04-18	193	2686.0	13.917098445595855
1004389	Health Information Ambassador Program- Sacramento, CA- 04/21/2014	1005803	95816	2014-04-21	2014-04-21	193	2686.0	13.917098445595855
1004390	Health Information Ambassador Program- Sacramento, CA- 04/22/2014	1005803	95816	2014-04-22	2014-04-22	193	2686.0	13.917098445595855
1004391	Health Information Ambassador Program- Sacramento, CA- 04/23/2014	1005803	95816	2014-04-23	2014-04-23	193	2686.0	13.917098445595855
1004392	Health Information Ambassador Program- Sacramento, CA- 04/24/2014	1005803	95816	2014-04-24	2014-04-24	193	2686.0	13.917098445595855
1004393	Health Information Ambassador Program- Sacramento, CA- 04/25/2014	1005803	95816	2014-04-25	2014-04-25	193	2686.0	13.917098445595855
1004394	Health Information Ambassador Program- Sacramento, CA- 04/28/2014	1005803	95816	2014-04-28	2014-04-28	193	2686.0	13.917098445595855
1004395	Health Information Ambassador Program- Sacramento, CA- 04/29/2014	1005803	95816	2014-04-29	2014-04-29	193	2686.0	13.917098445595855
1004414	Health Information Ambassador Program- Sacramento, CA- 04/30/2014	1005803	95816	2014-04-30	2014-04-30	193	2686.0	13.917098445595855
1004415	Health Information Ambassador Program- Sacramento, CA- 04/18/2014	1005803	95816	2014-04-18	2014-04-18	193	2686.0	13.917098445595855
1000757	Health Literacy for Methodist Church Health Group - La Jolla, CA - 6/13/13	1005654	92037	2013-06-13	2013-06-13	15	18000.0	1200.0
1000758	Health Information for Spring Valley Library - Spring Valley, CA - 6/25/13	1005654	91977	2013-06-25	2013-06-25	15	18000.0	1200.0
1001682	Health Info for SD Public Library Pacific beach branch	1005654	92109	2013-08-09	2013-08-09	15	18000.0	1200.0
1001683	Helath Information presentation a Chinese Community Program	1005654	92037	2013-08-30	2013-08-30	15	18000.0	1200.0
1001684	Health Information at La Jolla Community Center	1005654	92037	2013-09-30	2013-09-30	15	18000.0	1200.0
1001685	Workshop at Chula Vista Public Library	1005654	91910	2013-10-07	2013-10-07	15	18000.0	1200.0
1001752	Pre-Clinicians PCOM Community Clinics - San Diego, CA - 9/18/13	1005654	92108	2013-09-18	2013-09-18	15	18000.0	1200.0
1001865	Medical Information Workshop at La Mesa County Branch Library - La Mesa, CA - 10/23/13	1005654	91942	2013-10-23	2013-10-23	15	18000.0	1200.0
1002257	Workship at Carmel Mountain Public Library - San Diego, CA - 11/6/13	1005654	92128	2013-11-06	2013-11-06	15	18000.0	1200.0
1002853	Health Information Workshop at El Cajon County Library - El Cajon, CA - 12/16/2013	1005654	92020	2013-12-16	2013-12-16	15	18000.0	1200.0
1003301	Health Information For DOAM Program-PCOM - San Diego, CA - 1/15/14	1005654	92108	2014-01-15	2014-01-15	15	18000.0	1200.0
1003302	NLM Health information for Clinical Interns - San Diego, CA - 1-16-14	1005654	92108	2014-01-16	2014-01-16	15	18000.0	1200.0
1003308	Health Info for Rancho San Diego County Library - El Cajon, CA - 1/25/14	1005654	92019	2014-01-25	2014-01-25	15	18000.0	1200.0
1004024	Health Workshop at National City Public Library - National City, CA - March 18, 2014	1005654	91950	2014-03-18	2014-03-18	15	18000.0	1200.0
1004025	AME Church Program - La Jolla, CA - March 23, 2014	1005654	92037	2014-03-23	2014-03-23	15	18000.0	1200.0
1000761	Summer Science Camp for Aspiring Health Care Professions - 7/15/13 - Laredo, TX	1005712	78041	2013-07-15	2013-07-15	10	15000.0	1500.0
1000762	Summer Science Camp for Aspiring Health Care Professions - 7/16/13 - Laredo, TX	1005712	78041	2013-07-16	2013-07-16	10	15000.0	1500.0
1002218	Health Information Literacy: The National Library of Medicine and MedlinePlus	1005712	78041	2013-09-16	2013-09-16	10	15000.0	1500.0
1002219	Health Information Literacy: The National Library of Medicine and MedlinePlus	1005712	78207	2013-10-04	2013-10-04	10	15000.0	1500.0
1002220	San Antonio Public Library - site visit - 10/3/2013	1005712	78205	2013-10-03	2013-10-03	10	15000.0	1500.0
1002221	CareLink Clinic	1005712	78207	2013-10-03	2013-10-03	10	15000.0	1500.0
1002222	Biblio Tech Bexar County Digital Library	1005712	78221	2013-10-03	2013-10-03	10	15000.0	1500.0
1004355	MedlinePlus for CHW/Promator(a) CEU Day	1005712	78207	2014-04-19	2014-04-19	10	15000.0	1500.0
1004605	AHEC Martin High School  PubMed Orientation	1005712	78041	2014-03-06	2014-03-06	10	15000.0	1500.0
1004606	AHEC Martin High School  PubMed Orientation	1005712	78041	2014-03-06	2014-03-06	10	15000.0	1500.0
1000790	Fire Safety Program at Aulds Branch Library (Bossier Parish Libraries)	1005716	71112	2013-06-24	2013-06-24	12	10000.0	833.3333333333334
1000794	Fire Safety Program at Broadmoor Branch Library (Shreve Memorial Libraries)	1005716	71105	2013-06-27	2013-06-27	12	10000.0	833.3333333333334
1000797	Book It to Bossier Parish Libraries Expo: Disaster Preparedness Table - 5/11/13	1005716	71111	2013-05-11	2013-05-11	12	10000.0	833.3333333333334
1002762	Floods and Flooding Program at Hamilton/South Caddo Branch Library (Shreve Memorial Libraries)	1005716	71118	2013-10-17	2013-10-17	12	10000.0	833.3333333333334
1002763	Floods and Flooding Program at Benton Branch Library (Bossier Parish Libraries)	1005716	71006	2013-10-15	2013-10-15	12	10000.0	833.3333333333334
1003425	Pet Safety in Disaster Preparedness Program at Central Library History Research Center (Bossier Parish Libraries)	1005716	71111	2014-01-25	2014-01-25	12	10000.0	833.3333333333334
1003508	Pet Safety in Disaster Preparedness Program at Cedar Grove Branch Library (Shreve Memorial Libraries)	1005716	71106	2014-02-01	2014-02-01	12	10000.0	833.3333333333334
1003509	Pet Safety in Disaster Preparedness Program at North Caddo Branch Library in Vivian (Shreve Memorial Libraries)	1005716	71082	2014-02-08	2014-02-08	12	10000.0	833.3333333333334
1003834	Tornado Safety and Preparedness Program at West Shreveport Branch Library (Shreve Memorial Libraries)	1005716	71119	2014-03-07	2014-03-07	12	10000.0	833.3333333333334
1003887	Tornado Safety and Preparedness Program at East 80 Branch Library [Haughton] (Bossier Parish Libraries)	1005716	71037	2014-03-11	2014-03-11	12	10000.0	833.3333333333334
1003978	Tornado Safety and Preparedness Program at Broadmoor Branch Library (Shreve Memorial Libraries)	1005716	71105	2014-03-19	2014-03-19	12	10000.0	833.3333333333334
1003984	"WISER Presentation at Region 7 Specific Hospital/Healthcare Preparedness Program (HPP) and LHA ""Round"" II Meeting"	1005716	71103	2014-03-20	2014-03-20	12	10000.0	833.3333333333334
1000805	Beyond an Apple a Day: Providing Consumer Health Information at Your Library class - 5/8/13 - Schulenberg PL	1005714	78956	2013-05-08	2013-05-08	10	15000.0	1500.0
1000838	Healthy Aging at Your Library: Connecting Older Adults to Health Information class - 5/8/13 - Schulenberg PL	1005714	78956	2013-05-08	2013-05-08	10	15000.0	1500.0
1001045	Beyond an Apple a Day: Providing Consumer Health Information at Your Library class - 8/19/13	1005714	77358	2013-08-19	2013-08-19	10	15000.0	1500.0
1001046	Healthy Aging at Your Library: Connecting Older Adults to Health Information class - 8/19/13	1005714	77358	2013-08-19	2013-08-19	10	15000.0	1500.0
1001919	Caring For The Mind class	1005714	78956	2013-10-18	2013-10-18	10	15000.0	1500.0
1001964	Apple A Day consumer class - 10/30/13 - Lavaca County PL	1005714	77964	2013-10-30	2013-10-30	10	15000.0	1500.0
1003464	"""An Apple A Day"" Consumer Health Resources class"	1005714	77340	2014-02-04	2014-02-04	10	15000.0	1500.0
1003465	"""Caring for the Mind"" Mental Health Resources class"	1005714	77340	2014-02-04	2014-02-04	10	15000.0	1500.0
1004056	An Apple A Day consumer health resources class	1005714	77030	2014-04-01	2014-04-01	10	15000.0	1500.0
1004418	Caring for the Mind class	1005714	77964	2014-04-23	2014-04-23	10	15000.0	1500.0
1000818	Instructional Session Pilot - Introduction to Knowledge Translation	1005183	61568	2012-07-16	2013-09-19	1	12118.0	12118.0
1000824	AHEC of a Summer at LSU Health Shreveport	1005781	71103	2013-06-03	2013-06-03	25	15000.0	600.0
1000825	"""Dig into Reading"" with the Wallette Branch Library in Shreveport, Louisiana"	1005781	71103	2013-06-04	2013-06-04	25	15000.0	600.0
1000826	Pre-Matriculation Enrichment Program at LSU Health Shreveport	1005781	71103	2013-06-07	2013-06-07	25	15000.0	600.0
1000827	SMART Student Orientation at LSU Health Shreveport	1005781	71103	2013-06-11	2013-07-01	25	15000.0	600.0
1000830	Jumpstart Summer Enrichment Program at LSU Health Shreveport	1005781	71103	2013-06-14	2013-06-14	25	15000.0	600.0
1002080	Site Visit to the Shreveport Convention Center	1005781	71101	2013-10-04	2013-10-04	25	15000.0	600.0
1002082	Where to Find It: Online Health Information	1005781	71101	2013-10-05	2013-10-05	25	15000.0	600.0
1002083	Healthelinks Training for Bossier Parish Library Managers	1005781	71111	2013-09-05	2013-09-05	25	15000.0	600.0
1002084	MLA Webinar: Making Your Library Promotion Pop!	1005781	71103	2013-09-25	2013-09-25	25	15000.0	600.0
1002085	Biostart Orientation	1005781	71103	2013-08-06	2013-08-06	25	15000.0	600.0
1002086	Story Hour on Starting School and Staying Fit	1005781	71103	2013-09-10	2013-09-10	25	15000.0	600.0
1002087	Allied Health Family Day	1005781	71103	2013-10-05	2013-10-05	25	15000.0	600.0
1002088	Mental Health Presentation: Distinguishing Seasonal Affective Disorder from the Winter or Holiday Blues	1005781	71105	2013-10-21	2013-10-21	25	15000.0	600.0
1002090	Story Hour on Nutrition	1005781	71103	2013-10-22	2013-10-22	25	15000.0	600.0
1003404	Mental Health Presentation: Coping with Holiday Stress	1005781	71111	2013-11-20	2013-11-20	25	15000.0	600.0
1003405	Site Visit to the Bossier Parish Library Historical Center in Bossier City, Louisiana	1005781	71111	2013-12-12	2013-12-12	25	15000.0	600.0
1003406	MLA Webinar: Research versus research: Sometimes the Little r Is All You Need	1005781	60601	2013-12-12	2013-12-12	25	15000.0	600.0
1003407	Healthelinks Presentation for Bossier Parish Library Staff in Bossier City, Louisiana	1005781	71111	2014-01-07	2014-01-07	25	15000.0	600.0
1004334	That's a Wrap: Creating and Editing Video Content	1005781	71103	2014-03-13	2014-03-13	25	15000.0	600.0
1004335	Super Searcher: Enhancing Your Online Super Searching Powers	1005781	71103	2014-03-14	2014-03-14	25	15000.0	600.0
1004336	MLA Webcast: Librarians Collaborating to Produce Systematic Reviews	1005781	60601	2014-04-16	2014-04-16	25	15000.0	600.0
1004337	Story Time on Heart Health at the Wallette Branch Library in Shreveport, Louisiana	1005781	71106	2014-02-18	2014-02-18	25	15000.0	600.0
1004338	Story Time on Nutrition at the Wallette Branch Library in Shreveport, Louisiana	1005781	71106	2014-03-06	2014-03-06	25	15000.0	600.0
1004339	Story Time on Exercise at the Wallette Branch Library in Shreveport, Louisiana	1005781	71106	2014-04-08	2014-04-08	25	15000.0	600.0
1004340	Mental Health Presentation: Caring for a Loved One with Alzheimer's	1005781	71105	2014-04-30	2014-04-30	25	15000.0	600.0
1000847	Family Health Coalition of the Permian Basin presentation - 5/24/13 - Midland, TX	1005713	79705	2013-05-24	2013-05-24	12	15000.0	1250.0
1000868	Public Library Demonstration, Crane, Texas - 6/20/13	1005713	79731	2013-06-20	2013-06-20	12	15000.0	1250.0
1001325	PEARL Project Wichita Falls Cohort Workshop 2013 - 9/12/13	1005713	76308	2013-09-12	2013-09-12	12	15000.0	1250.0
1001513	PEARL Reional meeting in Abilene: Collaboration for Health & Wellness - 9/20/13	1005713	79121	2013-09-20	2013-09-20	12	15000.0	1250.0
1002074	PEARL Library Project Regional Meeting in Abilene,Texas	1005713	79606	2013-11-01	2013-11-01	12	15000.0	1250.0
1002075	Site visit - Demonstration of PubMed for North Texas State Hospital librarian	1005713	76308	2013-11-06	2013-11-06	12	15000.0	1250.0
1002120	Health Information Available to the Public - 9/9/13 - Ector County, TX	1005713	79763	2013-09-09	2013-09-09	12	15000.0	1250.0
1002990	Family Health Coalition Presentation	1005713	79705	2013-05-24	2013-05-24	12	15000.0	1250.0
1002991	Public Library Demonstration - Crane TX	1005713	79731	2013-06-20	2013-06-20	12	15000.0	1250.0
1003755	Presentation: Sudan Head Start Parent Meeting - 3/4/14	1005713	79371	2014-03-04	2014-03-04	12	15000.0	1250.0
1003756	Presentation: Olton Head Start Parent Meeting - 3/5/14	1005713	79064	2014-03-05	2014-03-05	12	15000.0	1250.0
1004285	How to access and use NLM resources class for UMC El Paso nurses	1005713	79905	2014-04-21	2014-04-29	12	15000.0	1250.0
1000921	Finding Great Medical Information on the Web	1005711	77546	2013-07-24	2013-07-24	5	10197.0	2039.4
1000927	PubMed and MedlinePlus Class - 6/10/13 - Hispanic Center for Excellence, Galveston, TX	1005711	77555	2013-06-07	2013-06-10	5	10197.0	2039.4
1000930	PubMed and MedlinePlus class	1005711	77555	2013-06-13	2013-06-13	5	10197.0	2039.4
1000972	PubMed and MedlinePlus Class - 6/11/13 - Hispanic Center for Excellence, Galveston, TX	1005711	77555	2013-06-11	2013-06-11	5	10197.0	2039.4
1002165	Snake Oil to Penicillin:Evaluating Consumer Health Information on the Internet - 8/6/13	1005711	77555	2013-08-06	2013-08-06	5	10197.0	2039.4
1000955	Keep Engaging Youth in Science Students-Tucson, AZ-7/10/2013	1005034	85724	2013-07-10	2013-07-10	110	228205.0	2074.590909090909
1000956	Native American Research and Training Center Training-Tucson, AZ-6/28/13	1005034	85724	2013-06-28	2013-06-28	110	228205.0	2074.590909090909
1000957	Native American Research and Training Center Training-Tucson, AZ-6/11/13	1005034	85724	2013-06-11	2013-06-11	110	228205.0	2074.590909090909
1000958	Discover and Frontera Students Presentation-Tucson, AZ-6/4/13	1005034	85724	2013-06-04	2013-06-04	110	228205.0	2074.590909090909
1000974	Health Professions Fair-Tucson, AZ-4/16/13	1005034	85724	2013-04-16	2013-04-16	110	228205.0	2074.590909090909
1000975	Arizona State Library Webinar: Health Information for All-Remote-3/28/13	1005034	85724	2013-03-28	2013-03-28	110	228205.0	2074.590909090909
1000976	High School Health Professions Fair-Tucson, AZ-2/26/13	1005034	85724	2013-02-26	2013-02-26	110	228205.0	2074.590909090909
1000977	Basis Middle School Presentation-Tucson, AZ-2/13/13	1005034	85716	2013-02-13	2013-02-13	110	228205.0	2074.590909090909
1000978	Native American Research and Training Center Winter Institute-Tucson, AZ-2/8/13	1005034	85724	2013-02-08	2013-02-08	110	228205.0	2074.590909090909
1000979	Native American Research and Training Center Training-Tucson, AZ-12/11/12	1005034	85724	2012-12-11	2012-12-11	110	228205.0	2074.590909090909
1001052	Radiological Society of North America-Chicago, IL-11/24/12	1005034	60616	2012-11-24	2012-11-24	110	228205.0	2074.590909090909
1001053	Middle School Health Professions Fair-Tucson, AZ-11/13/12	1005034	85724	2012-11-13	2012-11-13	110	228205.0	2074.590909090909
1001054	E-Promotoras Session #8-Tucson, AZ-11/2/12	1005034	85724	2012-11-02	2012-11-02	110	228205.0	2074.590909090909
1001055	Fort Defiance Presentation-Fort Defiance, AZ-10/31/12	1005034	86504	2012-10-31	2012-10-31	110	228205.0	2074.590909090909
1001056	Flowing Wells High School Training-Tucson, AZ-10/30/12	1005034	85724	2012-10-30	2012-10-30	110	228205.0	2074.590909090909
1001057	E-Promotoras Session #7-Tucson, AZ-10/26/12	1005034	85724	2012-10-26	2012-10-26	110	228205.0	2074.590909090909
1001058	E-Promotoras Session #6-Tucson, AZ-10/12/12-10/16/12	1005034	85724	2012-10-12	2012-10-16	110	228205.0	2074.590909090909
1001059	Amphi High School Training-Tucson, AZ-10/11/12	1005034	85724	2012-10-11	2012-10-11	110	228205.0	2074.590909090909
1001338	E-Promotoras WebEx #4 - Tucson, AZ- 09/27/12	1005034	85724	2012-09-27	2012-09-27	110	228205.0	2074.590909090909
1001340	Joint Conference of Librarians of Color- Kansas City, MO- 09/22/12	1005034	64108	2012-09-22	2012-09-22	110	228205.0	2074.590909090909
1001341	E-Promotoras WebEx #3 - Tucson, AZ- 09/14/12	1005034	85724	2012-09-14	2012-09-14	110	228205.0	2074.590909090909
1001343	Basis High School Presentation #2- Tucson, AZ- 09/11/12	1005034	85716	2012-09-11	2012-09-11	110	228205.0	2074.590909090909
1001344	Mountain View High School Presentation- Tucson, AZ, 09/7/2012	1005034	85724	2012-09-07	2012-09-07	110	228205.0	2074.590909090909
